Time [s],Value,Parity Error,Framing Error
0.028634900000000,\r (0x0D),,
0.028730400000000,0 (0x30),,
0.028825800000000,0 (0x30),,
0.028921300000000,1 (0x31),,
0.029016700000000,4 (0x34),,
0.029112200000000,0 (0x30),,
0.029207700000000,0 (0x30),,
0.029303100000000,1 (0x31),,
0.029398600000000,1 (0x31),,
0.029494000000000,3 (0x33),,
0.029589500000000,1 (0x31),,
0.029684900000000,0 (0x30),,
0.029780400000000,0 (0x30),,
0.029875800000000,0 (0x30),,
0.029971300000000,2 (0x32),,
0.030066700000000,0 (0x30),,
0.030162200000000,0 (0x30),,
0.030257600000000,1 (0x31),,
0.030353100000000,1 (0x31),,
0.030448500000000,0 (0x30),,
0.030544000000000,1 (0x31),,
0.030639400000000,0 (0x30),,
0.030734900000000,'0' (0x00),,
0.030830400000000,'0' (0x00),,
0.030925800000000,'0' (0x00),,
0.031021300000000,'0' (0x00),,
0.031116700000000,'0' (0x00),,
0.031212200000000,'4' (0x04),,
0.031307600000000,'0' (0x00),,
0.031403100000000,\n (0x0A),,
0.128581800000000,\r (0x0D),,
0.128677300000000,0 (0x30),,
0.128772700000000,0 (0x30),,
0.128868200000000,1 (0x31),,
0.128963600000000,4 (0x34),,
0.129059100000000,0 (0x30),,
0.129154500000000,0 (0x30),,
0.129250000000000,1 (0x31),,
0.129345500000000,1 (0x31),,
0.129440900000000,3 (0x33),,
0.129536400000000,1 (0x31),,
0.129631800000000,0 (0x30),,
0.129727200000000,0 (0x30),,
0.129822700000000,0 (0x30),,
0.129918200000000,2 (0x32),,
0.130013600000000,0 (0x30),,
0.130109100000000,0 (0x30),,
0.130204500000000,1 (0x31),,
0.130300000000000,1 (0x31),,
0.130395400000000,0 (0x30),,
0.130490900000000,1 (0x31),,
0.130586300000000,0 (0x30),,
0.130681800000000,'0' (0x00),,
0.130777200000000,'0' (0x00),,
0.130872700000000,'0' (0x00),,
0.130968200000000,'0' (0x00),,
0.131063600000000,'0' (0x00),,
0.131159100000000,'4' (0x04),,
0.131254500000000,'0' (0x00),,
0.131350000000000,\n (0x0A),,
0.228683200000000,\r (0x0D),,
0.228778600000000,0 (0x30),,
0.228874100000000,0 (0x30),,
0.228969500000000,1 (0x31),,
0.229065000000000,4 (0x34),,
0.229160400000000,0 (0x30),,
0.229255900000000,0 (0x30),,
0.229351300000000,1 (0x31),,
0.229446800000000,1 (0x31),,
0.229542200000000,3 (0x33),,
0.229637700000000,1 (0x31),,
0.229733100000000,0 (0x30),,
0.229828600000000,0 (0x30),,
0.229924000000000,0 (0x30),,
0.230019500000000,2 (0x32),,
0.230115000000000,0 (0x30),,
0.230210400000000,0 (0x30),,
0.230305900000000,1 (0x31),,
0.230401300000000,1 (0x31),,
0.230496800000000,0 (0x30),,
0.230592200000000,1 (0x31),,
0.230687700000000,0 (0x30),,
0.230783100000000,'0' (0x00),,
0.230878600000000,'0' (0x00),,
0.230974100000000,'0' (0x00),,
0.231069500000000,'0' (0x00),,
0.231164900000000,'0' (0x00),,
0.231260400000000,'4' (0x04),,
0.231355800000000,'0' (0x00),,
0.231451300000000,\n (0x0A),,
0.328687700000000,\r (0x0D),,
0.328783100000000,0 (0x30),,
0.328878600000000,0 (0x30),,
0.328974100000000,1 (0x31),,
0.329078200000000,2 (0x32),,
0.329173700000000,0 (0x30),,
0.329269100000000,0 (0x30),,
0.329364600000000,1 (0x31),,
0.329460000000000,1 (0x31),,
0.329555500000000,3 (0x33),,
0.329650900000000,1 (0x31),,
0.329746300000000,0 (0x30),,
0.329841800000000,0 (0x30),,
0.329937300000000,0 (0x30),,
0.330032700000000,2 (0x32),,
0.330128200000000,0 (0x30),,
0.330223600000000,0 (0x30),,
0.330319100000000,1 (0x31),,
0.330414500000000,1 (0x31),,
0.330510000000000,0 (0x30),,
0.330605400000000,1 (0x31),,
0.330700900000000,0 (0x30),,
0.330796400000000,'0' (0x00),,
0.330891800000000,'0' (0x00),,
0.330987300000000,'0' (0x00),,
0.331082700000000,'0' (0x00),,
0.331178200000000,'0' (0x00),,
0.331273600000000,'3' (0x03),,
0.331369100000000,'254' (0xFE),,
0.331464500000000,\n (0x0A),,
0.428676300000000,\r (0x0D),,
0.428771700000000,0 (0x30),,
0.428867200000000,0 (0x30),,
0.428962600000000,1 (0x31),,
0.429058100000000,4 (0x34),,
0.429153500000000,0 (0x30),,
0.429249000000000,0 (0x30),,
0.429344400000000,1 (0x31),,
0.429439900000000,3 (0x33),,
0.429535300000000,3 (0x33),,
0.429630800000000,1 (0x31),,
0.429726200000000,0 (0x30),,
0.429821700000000,0 (0x30),,
0.429917100000000,0 (0x30),,
0.430012600000000,2 (0x32),,
0.430108000000000,0 (0x30),,
0.430203500000000,0 (0x30),,
0.430299000000000,1 (0x31),,
0.430394400000000,1 (0x31),,
0.430489900000000,0 (0x30),,
0.430585300000000,1 (0x31),,
0.430680800000000,0 (0x30),,
0.430776200000000,'0' (0x00),,
0.430871700000000,'0' (0x00),,
0.430967100000000,'0' (0x00),,
0.431062600000000,'0' (0x00),,
0.431158100000000,'0' (0x00),,
0.431253500000000,'4' (0x04),,
0.431348900000000,'2' (0x02),,
0.431444400000000,\n (0x0A),,
0.528566300000000,\r (0x0D),,
0.528661800000000,0 (0x30),,
0.528757200000000,0 (0x30),,
0.528852700000000,1 (0x31),,
0.528948100000000,4 (0x34),,
0.529043600000000,0 (0x30),,
0.529139000000000,0 (0x30),,
0.529234500000000,1 (0x31),,
0.529330000000000,1 (0x31),,
0.529425400000000,3 (0x33),,
0.529520900000000,1 (0x31),,
0.529616300000000,0 (0x30),,
0.529711800000000,0 (0x30),,
0.529807200000000,0 (0x30),,
0.529902700000000,2 (0x32),,
0.529998100000000,0 (0x30),,
0.530093600000000,0 (0x30),,
0.530189100000000,1 (0x31),,
0.530284500000000,1 (0x31),,
0.530380000000000,0 (0x30),,
0.530475400000000,1 (0x31),,
0.530570800000000,0 (0x30),,
0.530666300000000,'0' (0x00),,
0.530761700000000,'0' (0x00),,
0.530857200000000,'0' (0x00),,
0.530952700000000,'0' (0x00),,
0.531048100000000,'0' (0x00),,
0.531143600000000,'4' (0x04),,
0.531239000000000,'0' (0x00),,
0.531334500000000,\n (0x0A),,
0.628669600000000,\r (0x0D),,
0.628765000000000,0 (0x30),,
0.628860500000000,0 (0x30),,
0.628956000000000,1 (0x31),,
0.629051400000000,6 (0x36),,
0.629146900000000,0 (0x30),,
0.629242300000000,0 (0x30),,
0.629337800000000,1 (0x31),,
0.629433200000000,1 (0x31),,
0.629528700000000,3 (0x33),,
0.629624100000000,1 (0x31),,
0.629719600000000,0 (0x30),,
0.629815100000000,0 (0x30),,
0.629910500000000,0 (0x30),,
0.630006000000000,2 (0x32),,
0.630101400000000,0 (0x30),,
0.630196900000000,0 (0x30),,
0.630292300000000,1 (0x31),,
0.630387800000000,1 (0x31),,
0.630483200000000,0 (0x30),,
0.630578700000000,1 (0x31),,
0.630674100000000,0 (0x30),,
0.630769600000000,'0' (0x00),,
0.630865000000000,'0' (0x00),,
0.630960500000000,'0' (0x00),,
0.631055900000000,'0' (0x00),,
0.631151400000000,'0' (0x00),,
0.631246800000000,'4' (0x04),,
0.631342300000000,'2' (0x02),,
0.631437700000000,\n (0x0A),,
0.728628900000000,\r (0x0D),,
