Time [s],Value,Parity Error,Framing Error
0.071673000000000,\r (0x0D),,
0.071768500000000,0 (0x30),,
0.071863900000000,0 (0x30),,
0.071959400000000,1 (0x31),,
0.072054800000000,4 (0x34),,
0.072150300000000,0 (0x30),,
0.072245700000000,0 (0x30),,
0.072341200000000,1 (0x31),,
0.072436600000000,3 (0x33),,
0.072532100000000,3 (0x33),,
0.072627500000000,1 (0x31),,
0.072723000000000,0 (0x30),,
0.072818500000000,0 (0x30),,
0.072913900000000,0 (0x30),,
0.073009300000000,2 (0x32),,
0.073104800000000,0 (0x30),,
0.073200200000000,0 (0x30),,
0.073295700000000,1 (0x31),,
0.073391200000000,1 (0x31),,
0.073486600000000,0 (0x30),,
0.073582100000000,1 (0x31),,
0.073677500000000,0 (0x30),,
0.073773000000000,'0' (0x00),,
0.073868400000000,'0' (0x00),,
0.073963900000000,'0' (0x00),,
0.074059300000000,'0' (0x00),,
0.074154800000000,'0' (0x00),,
0.074250200000000,'4' (0x04),,
0.074345700000000,'2' (0x02),,
0.074441200000000,\n (0x0A),,
0.171568800000000,\r (0x0D),,
0.171664200000000,0 (0x30),,
0.171759700000000,0 (0x30),,
0.171855100000000,1 (0x31),,
0.171950600000000,4 (0x34),,
0.172046000000000,0 (0x30),,
0.172141500000000,0 (0x30),,
0.172236900000000,1 (0x31),,
0.172332400000000,3 (0x33),,
0.172427800000000,3 (0x33),,
0.172523300000000,1 (0x31),,
0.172618700000000,0 (0x30),,
0.172714200000000,0 (0x30),,
0.172809600000000,0 (0x30),,
0.172905100000000,2 (0x32),,
0.173000500000000,0 (0x30),,
0.173096000000000,0 (0x30),,
0.173191500000000,1 (0x31),,
0.173286900000000,1 (0x31),,
0.173382400000000,0 (0x30),,
0.173477800000000,1 (0x31),,
0.173573300000000,0 (0x30),,
0.173668700000000,'0' (0x00),,
0.173764200000000,'0' (0x00),,
0.173859600000000,'0' (0x00),,
0.173955100000000,'0' (0x00),,
0.174050600000000,'0' (0x00),,
0.174146000000000,'4' (0x04),,
0.174241500000000,'2' (0x02),,
0.174336900000000,\n (0x0A),,
0.271529800000000,\r (0x0D),,
0.271625200000000,0 (0x30),,
0.271720700000000,0 (0x30),,
0.271816100000000,1 (0x31),,
0.271920300000000,2 (0x32),,
0.272015700000000,0 (0x30),,
0.272111200000000,0 (0x30),,
0.272206600000000,1 (0x31),,
0.272302100000000,3 (0x33),,
0.272397500000000,3 (0x33),,
0.272493000000000,1 (0x31),,
0.272588400000000,0 (0x30),,
0.272683900000000,0 (0x30),,
0.272779300000000,0 (0x30),,
0.272874800000000,2 (0x32),,
0.272970300000000,0 (0x30),,
0.273065700000000,0 (0x30),,
0.273161200000000,1 (0x31),,
0.273256600000000,1 (0x31),,
0.273352100000000,0 (0x30),,
0.273447500000000,1 (0x31),,
0.273543000000000,0 (0x30),,
0.273638400000000,'0' (0x00),,
0.273733900000000,'0' (0x00),,
0.273829300000000,'0' (0x00),,
0.273924800000000,'0' (0x00),,
0.274020200000000,'0' (0x00),,
0.274115700000000,'4' (0x04),,
0.274211100000000,'0' (0x00),,
0.274306600000000,\n (0x0A),,
0.371495400000000,\r (0x0D),,
0.371590900000000,0 (0x30),,
0.371686400000000,0 (0x30),,
0.371781800000000,1 (0x31),,
0.371877300000000,4 (0x34),,
0.371972700000000,0 (0x30),,
0.372068200000000,0 (0x30),,
0.372163600000000,1 (0x31),,
0.372259100000000,3 (0x33),,
0.372354500000000,3 (0x33),,
0.372450000000000,1 (0x31),,
0.372545400000000,0 (0x30),,
0.372640900000000,0 (0x30),,
0.372736300000000,0 (0x30),,
0.372831800000000,2 (0x32),,
0.372927200000000,0 (0x30),,
0.373022700000000,0 (0x30),,
0.373118100000000,1 (0x31),,
0.373213600000000,1 (0x31),,
0.373309000000000,0 (0x30),,
0.373404500000000,1 (0x31),,
0.373500000000000,0 (0x30),,
0.373595400000000,'0' (0x00),,
0.373690900000000,'0' (0x00),,
0.373786300000000,'0' (0x00),,
0.373881800000000,'0' (0x00),,
0.373977200000000,'0' (0x00),,
0.374072700000000,'4' (0x04),,
0.374168100000000,'2' (0x02),,
0.374263600000000,\n (0x0A),,
0.471598900000000,\r (0x0D),,
0.471694300000000,0 (0x30),,
0.471789800000000,0 (0x30),,
0.471885200000000,1 (0x31),,
0.471980700000000,6 (0x36),,
0.472076200000000,0 (0x30),,
0.472171600000000,0 (0x30),,
0.472267100000000,1 (0x31),,
0.472362500000000,1 (0x31),,
0.472458000000000,3 (0x33),,
0.472553400000000,1 (0x31),,
0.472648900000000,0 (0x30),,
0.472744300000000,0 (0x30),,
0.472839800000000,0 (0x30),,
0.472935200000000,2 (0x32),,
0.473030700000000,0 (0x30),,
0.473126100000000,0 (0x30),,
0.473221600000000,1 (0x31),,
0.473317000000000,1 (0x31),,
0.473412500000000,0 (0x30),,
0.473507900000000,1 (0x31),,
0.473603400000000,0 (0x30),,
0.473698900000000,'0' (0x00),,
0.473794300000000,'0' (0x00),,
0.473889800000000,'0' (0x00),,
0.473985200000000,'0' (0x00),,
0.474080700000000,'0' (0x00),,
0.474176100000000,'4' (0x04),,
0.474271600000000,'2' (0x02),,
0.474367000000000,\n (0x0A),,
0.571566500000000,\r (0x0D),,
0.571662000000000,0 (0x30),,
0.571757500000000,0 (0x30),,
0.571852900000000,1 (0x31),,
0.571948400000000,4 (0x34),,
0.572043800000000,0 (0x30),,
0.572139300000000,0 (0x30),,
0.572234700000000,1 (0x31),,
0.572330200000000,3 (0x33),,
0.572425600000000,3 (0x33),,
0.572521100000000,1 (0x31),,
0.572616500000000,0 (0x30),,
0.572712000000000,0 (0x30),,
0.572807400000000,0 (0x30),,
0.572902900000000,2 (0x32),,
0.572998300000000,0 (0x30),,
0.573093800000000,0 (0x30),,
0.573189200000000,1 (0x31),,
0.573284700000000,1 (0x31),,
0.573380200000000,0 (0x30),,
0.573475600000000,1 (0x31),,
0.573571100000000,0 (0x30),,
0.573666500000000,'0' (0x00),,
0.573762000000000,'0' (0x00),,
0.573857400000000,'0' (0x00),,
0.573952900000000,'0' (0x00),,
0.574048300000000,'0' (0x00),,
0.574143800000000,'4' (0x04),,
0.574239200000000,'2' (0x02),,
0.574334700000000,\n (0x0A),,
0.671516500000000,\r (0x0D),,
0.671612000000000,0 (0x30),,
0.671707400000000,0 (0x30),,
0.671802900000000,1 (0x31),,
0.671898300000000,6 (0x36),,
0.671993800000000,0 (0x30),,
0.672089200000000,0 (0x30),,
0.672184700000000,1 (0x31),,
0.672280100000000,5 (0x35),,
0.672375600000000,3 (0x33),,
