Time [s],Value,Parity Error,Framing Error
0.867348500000000,0 (0x30),,
0.867435700000000,0 (0x30),,
0.867522900000000,0 (0x30),,
0.867610200000000,0 (0x30),,
0.867697400000000,0 (0x30),,
0.867784600000000,0 (0x30),,
0.867871900000000,0 (0x30),,
0.867959100000000,0 (0x30),,
0.868046400000000,6 (0x36),,
0.868133600000000,0 (0x30),,
0.868220800000000,6 (0x36),,
0.868308100000000,8 (0x38),,
0.868395300000000,1 (0x31),,
0.868482600000000,3 (0x33),,
0.868569800000000,8 (0x38),,
0.868657100000000,7 (0x37),,
0.868744300000000,0 (0x30),,
0.868831500000000,0 (0x30),,
0.868918800000000,0 (0x30),,
0.869006000000000,0 (0x30),,
0.869093300000000,0 (0x30),,
0.869180500000000,0 (0x30),,
0.869267700000000,0 (0x30),,
0.869355000000000,0 (0x30),,
0.869442200000000,0 (0x30),,
0.869529400000000,0 (0x30),,
0.869616700000000,0 (0x30),,
0.869703900000000,0 (0x30),,
0.869791200000000,0 (0x30),,
0.869878400000000,0 (0x30),,
0.869965600000000,0 (0x30),,
0.870052900000000,0 (0x30),,
0.870140100000000,0 (0x30),,
0.870227400000000,0 (0x30),,
0.870314600000000,'6' (0x06),,
0.870401800000000,'232' (0xE8),,
0.870489100000000,\n (0x0A),,
