Time [s],Value,Parity Error,Framing Error
1.212863700000000,0,,Error
1.221992300000000,255,,
1.356620600000000,170,,
1.356716100000000,2,,
1.356811600000000,1,,
1.356907100000000,1,,
1.357002600000000,253,,
1.357098100000000,172,,
1.456944600000000,170,,
1.457040100000000,2,,
1.457144200000000,1,,
1.457239700000000,1,,
1.457335100000000,253,,
1.457430600000000,172,,
1.556909900000000,170,,
1.557005400000000,2,,
1.557100900000000,1,,
1.557196400000000,1,,
1.557291900000000,253,,
1.557387400000000,172,,
1.657027100000000,170,,
1.657122600000000,2,,
1.657218100000000,1,,
1.657313600000000,1,,
1.657409100000000,253,,
1.657504600000000,172,,
1.757047800000000,170,,
1.757143300000000,2,,
1.757238800000000,1,,
1.757334300000000,1,,
1.757429800000000,253,,
1.757525300000000,172,,
1.856855300000000,170,,
1.856950800000000,2,,
1.857064200000000,1,,
1.857159700000000,1,,
1.857255200000000,253,,
1.857350700000000,172,,
1.956900900000000,170,,
1.956996400000000,2,,
1.957103900000000,1,,
1.957199300000000,1,,
1.957294800000000,253,,
1.957390300000000,172,,
2.056993300000000,170,,
2.057088800000000,2,,
2.057189600000000,1,,
2.057285100000000,1,,
2.057380600000000,253,,
2.057476100000000,172,,
2.156818900000000,170,,
2.156914400000000,2,,
2.157009900000000,1,,
2.157105400000000,1,,
2.157200900000000,253,,
2.157296300000000,172,,
2.256970500000000,170,,
2.257066000000000,2,,
2.257166700000000,1,,
2.257262200000000,1,,
2.257357700000000,253,,
2.257453200000000,172,,
2.357005000000000,170,,
2.357100500000000,2,,
2.357195900000000,1,,
2.357291400000000,1,,
2.357386800000000,253,,
2.357482200000000,172,,
2.460576100000000,13,,
2.460671600000000,48,,
2.460767000000000,48,,
2.460862500000000,49,,
2.460957900000000,52,,
2.461053400000000,48,,
2.461148800000000,48,,
2.461244300000000,49,,
2.461339700000000,49,,
2.461435200000000,51,,
2.461530700000000,49,,
2.461626100000000,48,,
2.461721600000000,48,,
2.461817000000000,48,,
2.461912500000000,49,,
2.462007900000000,48,,
2.462103400000000,48,,
2.462198800000000,49,,
2.462294300000000,49,,
2.462389700000000,48,,
2.462485200000000,49,,
2.462580700000000,48,,
2.462676100000000,0,,
2.462771600000000,0,,
2.462867000000000,0,,
2.462962400000000,0,,
2.463057900000000,0,,
2.463153400000000,3,,
2.463248800000000,255,,
2.463344300000000,10,,
2.560530500000000,13,,
2.560625900000000,48,,
2.560721400000000,48,,
2.560816800000000,49,,
2.560912300000000,54,,
2.561007700000000,48,,
2.561103200000000,48,,
2.561198600000000,49,,
2.561294100000000,49,,
2.561389500000000,51,,
2.561485000000000,49,,
2.561580400000000,48,,
2.561675900000000,48,,
2.561771300000000,48,,
2.561866800000000,50,,
2.561962200000000,48,,
2.562057700000000,48,,
2.562153200000000,49,,
2.562248600000000,49,,
2.562344100000000,48,,
2.562439500000000,49,,
2.562535000000000,48,,
2.562630400000000,0,,
2.562725900000000,0,,
2.562821300000000,0,,
2.562916800000000,0,,
2.563012200000000,0,,
2.563107700000000,4,,
2.563203100000000,2,,
2.563298600000000,10,,
