Time [s],Value,Parity Error,Framing Error
3.535861400000000,0 (0x30),,
3.535948600000000,0 (0x30),,
3.536035900000000,0 (0x30),,
3.536123100000000,0 (0x30),,
3.536210400000000,0 (0x30),,
3.536297600000000,0 (0x30),,
3.536384900000000,0 (0x30),,
3.536472100000000,0 (0x30),,
3.536559400000000,0 (0x30),,
3.536646600000000,0 (0x30),,
3.536733900000000,0 (0x30),,
3.536821100000000,0 (0x30),,
3.536908400000000,0 (0x30),,
3.536995700000000,0 (0x30),,
3.537082900000000,'6' (0x06),,
3.537170200000000,'222' (0xDE),,
3.537257400000000,\n (0x0A),,
3.633293400000000,\r (0x0D),,
3.633380700000000,1 (0x31),,
3.633467900000000,0 (0x30),,
3.633555200000000,0 (0x30),,
3.633642400000000,0 (0x30),,
3.633729700000000,0 (0x30),,
3.633816900000000,0 (0x30),,
3.633904200000000,0 (0x30),,
3.633991400000000,0 (0x30),,
3.634078700000000,0 (0x30),,
3.634165900000000,0 (0x30),,
3.634253100000000,6 (0x36),,
3.634340400000000,0 (0x30),,
3.634427600000000,6 (0x36),,
3.634514900000000,8 (0x38),,
3.634602100000000,1 (0x31),,
3.634689400000000,4 (0x34),,
3.634776600000000,1 (0x31),,
3.634863900000000,1 (0x31),,
3.634951100000000,0 (0x30),,
3.635038400000000,0 (0x30),,
3.635125600000000,0 (0x30),,
3.635212800000000,0 (0x30),,
3.635300100000000,0 (0x30),,
3.635387300000000,0 (0x30),,
3.635474600000000,0 (0x30),,
3.635561800000000,0 (0x30),,
3.635649100000000,0 (0x30),,
3.635736300000000,0 (0x30),,
3.635823600000000,0 (0x30),,
3.635910800000000,0 (0x30),,
3.635998000000000,0 (0x30),,
3.636085300000000,0 (0x30),,
3.636172500000000,0 (0x30),,
3.636259800000000,0 (0x30),,
3.636347000000000,0 (0x30),,
3.636434200000000,0 (0x30),,
3.636521500000000,'6' (0x06),,
3.636608700000000,'220' (0xDC),,
3.636696000000000,\n (0x0A),,
3.732723100000000,\r (0x0D),,
3.732810300000000,1 (0x31),,
3.732897600000000,0 (0x30),,
3.732984800000000,0 (0x30),,
3.733072100000000,0 (0x30),,
3.733159300000000,0 (0x30),,
3.733246600000000,0 (0x30),,
3.733333800000000,0 (0x30),,
3.733421100000000,0 (0x30),,
3.733508300000000,0 (0x30),,
3.733595600000000,0 (0x30),,
3.733682900000000,6 (0x36),,
3.733770100000000,0 (0x30),,
3.733857300000000,6 (0x36),,
3.733944600000000,8 (0x38),,
3.734031800000000,1 (0x31),,
3.734119100000000,4 (0x34),,
3.734206400000000,1 (0x31),,
3.734293600000000,1 (0x31),,
3.734380900000000,0 (0x30),,
3.734468100000000,0 (0x30),,
3.734555400000000,0 (0x30),,
3.734642600000000,0 (0x30),,
3.734729900000000,0 (0x30),,
3.734817100000000,0 (0x30),,
3.734904400000000,0 (0x30),,
3.734991600000000,0 (0x30),,
3.735078900000000,0 (0x30),,
3.735166100000000,0 (0x30),,
3.735253400000000,0 (0x30),,
3.735340600000000,0 (0x30),,
3.735427900000000,0 (0x30),,
3.735515100000000,0 (0x30),,
3.735602400000000,0 (0x30),,
3.735689600000000,0 (0x30),,
3.735776900000000,0 (0x30),,
3.735864100000000,0 (0x30),,
3.735951400000000,'6' (0x06),,
3.736038600000000,'220' (0xDC),,
3.736125900000000,\n (0x0A),,
3.832163300000000,\r (0x0D),,
3.832250500000000,1 (0x31),,
3.832337800000000,0 (0x30),,
3.832425000000000,0 (0x30),,
3.832512300000000,0 (0x30),,
3.832599500000000,0 (0x30),,
3.832686800000000,0 (0x30),,
3.832774000000000,0 (0x30),,
3.832861300000000,0 (0x30),,
3.832948500000000,0 (0x30),,
3.833035800000000,0 (0x30),,
3.833123000000000,6 (0x36),,
3.833210200000000,0 (0x30),,
3.833297500000000,6 (0x36),,
3.833384700000000,8 (0x38),,
3.833472000000000,1 (0x31),,
3.833559200000000,4 (0x34),,
3.833646500000000,1 (0x31),,
3.833733700000000,1 (0x31),,
3.833821000000000,0 (0x30),,
3.833908200000000,0 (0x30),,
3.833995500000000,0 (0x30),,
3.834082700000000,0 (0x30),,
3.834169900000000,0 (0x30),,
3.834257200000000,0 (0x30),,
3.834344400000000,0 (0x30),,
3.834431700000000,0 (0x30),,
3.834518900000000,0 (0x30),,
3.834606200000000,0 (0x30),,
3.834693400000000,0 (0x30),,
3.834780700000000,0 (0x30),,
3.834867900000000,0 (0x30),,
3.834955200000000,0 (0x30),,
3.835042400000000,0 (0x30),,
3.835129700000000,0 (0x30),,
3.835216900000000,0 (0x30),,
3.835304200000000,0 (0x30),,
3.835391400000000,'6' (0x06),,
3.835478700000000,'220' (0xDC),,
3.835565900000000,\n (0x0A),,
3.934577700000000,\r (0x0D),,
3.934665000000000,1 (0x31),,
3.934752200000000,0 (0x30),,
3.934839500000000,0 (0x30),,
3.934926700000000,0 (0x30),,
3.935014000000000,0 (0x30),,
3.935101200000000,0 (0x30),,
3.935188500000000,0 (0x30),,
3.935275700000000,0 (0x30),,
3.935363000000000,0 (0x30),,
3.935450200000000,0 (0x30),,
3.935537500000000,6 (0x36),,
3.935624700000000,0 (0x30),,
3.935712000000000,6 (0x36),,
3.935799200000000,8 (0x38),,
3.935886500000000,1 (0x31),,
3.935973700000000,4 (0x34),,
3.936061000000000,1 (0x31),,
3.936148200000000,1 (0x31),,
3.936235400000000,0 (0x30),,
3.936322700000000,0 (0x30),,
3.936409900000000,0 (0x30),,
3.936497200000000,0 (0x30),,
3.936584400000000,0 (0x30),,
3.936671700000000,0 (0x30),,
3.936758900000000,0 (0x30),,
3.936846200000000,0 (0x30),,
3.936933400000000,0 (0x30),,
3.937020700000000,0 (0x30),,
3.937107900000000,0 (0x30),,
3.937195200000000,0 (0x30),,
3.937282400000000,0 (0x30),,
3.937369700000000,0 (0x30),,
3.937457000000000,0 (0x30),,
3.937544200000000,0 (0x30),,
3.937631500000000,0 (0x30),,
3.937718700000000,0 (0x30),,
3.937805900000000,'6' (0x06),,
3.937893200000000,'220' (0xDC),,
3.937980500000000,\n (0x0A),,
4.034017900000000,\r (0x0D),,
4.034105200000000,1 (0x31),,
4.034192400000000,0 (0x30),,
4.034279700000000,0 (0x30),,
4.034366900000000,0 (0x30),,
4.034454200000000,0 (0x30),,
4.034541400000000,0 (0x30),,
4.034628700000000,0 (0x30),,
4.034715900000000,0 (0x30),,
4.034803200000000,0 (0x30),,
4.034890500000000,0 (0x30),,
4.034977700000000,6 (0x36),,
4.035065000000000,0 (0x30),,
4.035152200000000,6 (0x36),,
4.035239500000000,8 (0x38),,
4.035326700000000,1 (0x31),,
4.035414000000000,4 (0x34),,
4.035501200000000,1 (0x31),,
4.035588500000000,1 (0x31),,
4.035675700000000,0 (0x30),,
4.035763000000000,0 (0x30),,
4.035850200000000,0 (0x30),,
4.035937500000000,0 (0x30),,
4.036024700000000,0 (0x30),,
4.036112000000000,0 (0x30),,
4.036199200000000,0 (0x30),,
4.036286500000000,0 (0x30),,
4.036373700000000,0 (0x30),,
4.036461000000000,0 (0x30),,
4.036548300000000,0 (0x30),,
4.036635500000000,0 (0x30),,
4.036722800000000,0 (0x30),,
4.036810000000000,0 (0x30),,
4.036897300000000,0 (0x30),,
4.036984500000000,0 (0x30),,
4.037071800000000,0 (0x30),,
4.037159000000000,0 (0x30),,
4.037246200000000,'6' (0x06),,
4.037333500000000,'220' (0xDC),,
4.037420800000000,\n (0x0A),,
4.133452300000000,\r (0x0D),,
4.133539500000000,1 (0x31),,
4.133626800000000,0 (0x30),,
4.133714000000000,0 (0x30),,
4.133801300000000,0 (0x30),,
4.133888500000000,0 (0x30),,
4.133975800000000,0 (0x30),,
4.134063100000000,0 (0x30),,
4.134150300000000,0 (0x30),,
4.134237600000000,0 (0x30),,
4.134324800000000,0 (0x30),,
4.134412100000000,6 (0x36),,
4.134499300000000,0 (0x30),,
4.134586600000000,6 (0x36),,
4.134673900000000,8 (0x38),,
4.134761100000000,1 (0x31),,
4.134848400000000,4 (0x34),,
4.134935600000000,1 (0x31),,
4.135022900000000,3 (0x33),,
4.135110200000000,0 (0x30),,
4.135197400000000,0 (0x30),,
4.135284700000000,0 (0x30),,
4.135371900000000,0 (0x30),,
4.135459200000000,0 (0x30),,
4.135546400000000,0 (0x30),,
4.135633700000000,0 (0x30),,
4.135720900000000,0 (0x30),,
4.135808200000000,0 (0x30),,
4.135895500000000,0 (0x30),,
4.135982700000000,0 (0x30),,
4.136070000000000,0 (0x30),,
4.136157200000000,0 (0x30),,
4.136244500000000,0 (0x30),,
4.136331700000000,0 (0x30),,
4.136419000000000,0 (0x30),,
4.136506300000000,0 (0x30),,
4.136593500000000,0 (0x30),,
4.136680800000000,'6' (0x06),,
4.136768000000000,'222' (0xDE),,
4.136855300000000,\n (0x0A),,
4.232871800000000,\r (0x0D),,
4.232959100000000,1 (0x31),,
4.233046300000000,0 (0x30),,
4.233133600000000,0 (0x30),,
4.233220800000000,0 (0x30),,
4.233308100000000,0 (0x30),,
4.233395300000000,0 (0x30),,
4.233482600000000,0 (0x30),,
